,text,label
8687,"# {F Oh, } {C and } you've always, #",0
8688,"[  Wh-, +",0
8689,"{C So } [ what do you, + what kind of  hobbies are you ] in? /",0
8690,That's pretty easy substituting isn't it? /,0
8691,do you? /,0
8692,do you ski? /,0
8693,have you ever been there? /,0
8694,Where in Colorado? /,0
8695,"[ You guys, + are you guys ] getting snow? /",0
8696,What about Utah? /,0
8697,{C And } your kids all ski? /,0
8698,Do you want to go first? /,0
8699,"Is it cayenne pepper, you mean? /",0
8700,Cayenne? /,0
8701,{C And } how much shrimp would you use? /,0
8702,A glass dish. /,0
8703,"{C And } [ it's, +  are you ] cooking the whole head --",0
8704,I bet it tastes good too. /,0
8705,"{D Now, } how many could you serve? /",0
8706,Have you ever had crawfish? /,0
8707,Really? /,0
8708,Is it like shrimp? /,0
8709,"# {F Oh, } it does? # /",0
8710,"# Does, #",0
8711,"Are they thin, long --",0
8712,"[ {C And, } + {C and } ] where did you say you were from? /",0
8713,"{F Oh, } {D well, } do you do cajun cooking? /",0
8714,{D Now } how do they do the blackened? /,0
8715,"{C But, }  {F uh, } do you have to have a certain skillet,",0
8716,No? /,0
8717,"I cook mine,  {D well, } do you have [ a, +  {F uh, } {D like } a ] black iron skillet? /",0
8718,"[ Do-, + does ] it have to get extremely hot? /",0
8719,"{F Oh, } really? /",0
8720,"{D Now } [ would, + you would ] cook it for the  same amount of time as you would, prepare it any other time? /",0
8721,Is that what you're saying? /,0
8722,"{D Well, } have you ever thought about coming to  Louisiana, {D you know, } to visit? /",0
8723,Really? /,0
8724,Is that right? /,0
8725,"{D Now, } [ wher-, + where ] do you go when you go there?  {F Uh, } right on Basin Street and those places? /",0
8726,Really? /,0
8727,Gumbo. /,0
8728,"[ [ Is, + is, ] + is ] that with seafood? /",0
8729,"{F Oh, } you can? /",0
8730,"[ How do yo-, + [ wh-, +  what ] do you ] think about it. /",0
8731,"<laughter>  did you see SIXTY MINUTES tonight, by any chance? /",0
8732,I don't know if there was anything in your paper about it. /,0
8733,"{D Well, } if you're insane enough that you can  go cut twelve people up into little bitty pieces and bury them in your back yard,",1
8734,"Wasn't it Lewisburg that had a lot of, {F uh, }  bad things happening just in the last couple of weeks,  /",0
8735,{F Oh } really. /,0
8736,{C and } that's maybe what you were talking about.  /,0
8737,Is that right. /,0
8738,They don't kill them?  /,0
8739,"They just mo-, -/",0
8740,"Boy that's scary, isn't it. /",0
8741,"{D You know, } can you imagine. /",0
8742,Have you seen those? /,0
8743,{C And } he's five? /,0
8744,{D Well } what are we going to do about it?  /,1
8745,"<laughter> [ How, + {E I mean } how ] can it be changed.",1
8746,What do you think about it? /,0
8747,How far away do they come from? /,0
8748,"You sound like you've had a lot of  experience with this, then. /",0
8749,"{D Well, } [ [ have -- +",0
8750,Not a --,0
8751,Really? /,0
8752,"Is it [ your, + your ] grandma's own sibling  /",0
8753,"{D Well, } maybe, {F uh, } they just moved away and then  sort of lost contact. /",0
8754,what kind of car are you thinking about buying next? /,0
8755,What year? /,0
8756,"{D So, } you think their quality control's going  down over there,  (( kind of )) ? /",0
8757,"{C so, } what's your next purchase supposed to be? /",0
8758,"if you had a choice of your  car, what would you get? /",0
8759,I'm not sure I'm real familiar with the body style on  that. /,0
8760,"[ Do you have, + {F uh, } do you have ] a family? /",0
8761,"I'm sure you can, {F uh, } relate to air conditioning <laughter>.",0
8762,"{F Oh, } really? /",0
8763,are you still there? /,0
8764,"Hello, /",0
8765,<Noise>  Hello. /,0
8766,are you still there? /,0
8767,Wonder what happened. /,0
8768,"it sounds funny though, doesn't it? /",0
8769,"[ we have, + we all have ]  those kind of dreams too, don't we? /",0
8770,"[ I se-, +  {D you know, } I see, ] {F uh, } {D you know, } early on [ [ [ that, +  that,  ] + that ]  says, +  <noise>, it says, ] you there? /",0
8771,<Noise> Hello. /,0
8772,"Hello,  /",0
8773,"<noise>, you there? /",0
8774,"hello, /",0
8775,Really? /,0
8776,"{C And, }   (( {D well } )) , they weren't really  that bad though when they were introduced were they? /",0
8777,"Have you seen the new, {F uh, } Dodge Stealth?",0
8778,"{F Oh, } really? /",0
8779,Florida is pretty good about recycling isn't it? /,0
8780,"{F Oh, } they did? /",0
8781,"{C And, }  {F uh, } they've got these, I don't know what, if you're familiar with Sarasota county at all. /",0
8782,Do they require you to presort it? /,0
8783,"# {F Oh, } you can # actually rent those? /",0
8784,"{C So } where exactly are you in  terms [ of, + of, ] {D like, }  Sarasota?  /",0
8785,"Are you north of Sarasota or,",0
8786,{C And } Sarasota is on the west coast? /,0
8787,"{D Like } south of Tampa,  right? /",0
8788,I don't if you ever  listen to talk radio  /,0
8789,"{C So, } what do you think about it? /",0
8790,Do you feel there's a problem with immigration in America? /,0
8791,"{F Uh, } where did you come from? /",0
8792,{C so } where did your parents come from? /,0
8793,"{C But } what do you think,  /",0
8794,are you from  Texas  /,0
8795,What do you think about that? /,0
8796,Do you have an opinion about it? /,0
8797,"{F Oh, } {D well, } then you have first in the experience on immigration. /",0
8798,"{D You know, } did we really protect them? /",1
8799,"{D Well, } what do you  think about, -/",0
8800,What do you think about that? /,0
8801,"{D See, } these are refujees, you  mean? /",0
8802,"{D Well, } considering you moved here from California,  I guess, <inhaling> the rain for the past few weeks has been different than what you have  down there. /",0
8803,"[ It's kind of, + it's kind of ] been a drought out  there hasn't it, {F uh, } /",0
8804,"{C So } you do that even in January, {F huh? } /",0
8805,"{C And  then, } I guess you've been through a couple  of summers here, too, right? /",0
8806,Were you northern California? /,0
8807,"[ [ What types of, +",0
8808,{C or } was that just vacation or something? /,0
8809,you probably do a lot of that with --,0
8810,{C and } it just pertained to that <laughter>. /,0
8811,What type of lawn and garden work do you do? /,0
8812,Do you have a garden? /,0
8813,Did you really? /,0
8814,"[ I, + {F uh, } I ] guess you can get an  earlier harvest by doing that, /",0
8815,"{C and } the weed come up, /",0
8816,Is it this weekend? /,0
8817,"Are you having any trouble with bugs [ in, + in ] your garden? /",0
8818,you know what I mean <laughter>. /,1
8819,"[ Do you have, + do you have ] a rotor tiller? /",0
8820,just do it by hand? /,0
8821,What have you got growing right now? /,0
8822,what kind of onions do you grow?  /,0
8823,"Do you grow [ those, + those ]  ten, fifteen Y? /",0
8824,"<Laughter>  {D Well, } how much do you like  lawn and garden work? /",0
8825,What do you do? /,0
8826,"{F Um, }  {C so, } at this time of the year are you doing much garden work?  <Laughter>. /",0
8827,"[ Are, + are ] you, {F uh, } able to get, {F uh, }  sometimes a double crops [ of, + of ] certain things in your garden? /",0
8828,"{C So, } Julie, how do you feel about AIDS research? /",0
8829,"[ [ Does, + does ] {D like, } +  [  d-, + do ] ]  health insurance policies, {D like, }  for companies and things, do they cover diseases like that? /",0
8830,"{F Uh, } [ [ do you think, +  d-, you mean, ] +  do you actually think ] we're doing enough right now to, -/",0
8831,"{F Uh, } {C so } [ do, + do ] you think it's more  important to spend money on research or  for support of, {F uh, } people? /",0
8832,What do you think about that subject? /,0
8833,"{F Um, } do you want to start  /",0
8834,"{F Um, } what about you?  <Laughter>. /",0
8835,"{C So } [ in, + in ] your area then there's  probably a lot of, {F um, } career type people that have those type homes  /",0
8836,"{D Now } [ it's, +  {F um, } is it ] very wooded around  where you are,  /",0
8837,"there lots of pretty trees and, -/",0
8838,"<Laughter> A lot of leaves to rake up too, I bet. /",0
8839,do we have to speak for a  certain amount of time? /,0
8840,do you have any pets now? /,0
8841,# What about # you? /,0
8842,"a matter of choice, or compulsion? /",0
8843,"{C and, }",0
8844,<Laughter> Is that right? /,0
8845,"{C But } [ you like, + {F uh, } you like ]  pets and things? /",0
8846,How old are your kids? /,0
8847,You sound like you've got some small ones in the background. /,0
8848,Is # that right? # /,0
8849,# Where are # you from? /,0
8850,"{F Uh, } originally? /",0
8851,"{F Um, } I don't know how familiar you are with that  area of the country  /",0
8852,"Charleston, West Virginia? /",0
8853,"that's pretty much the south end of the state,  or the southern quarter of the state, anyway? <noise>. /",0
8854,It's pretty nice country up there? /,0
8855,"Hills, or what? /",0
8856,Is it farmland? /,0
8857,"# [ What are you, + # <throat_clearing> what are you ]  studying there at (( Heidelberg )) ? /",0
8858,What year? /,0
8859,"{F Oh, } did you? /",0
8860,"Are you, {F uh, } shooting for a bachelor's  now, or a master's, or what? /",0
8861,# Hope it's a good program # there. /,0
8862,Hope it's a good program there. /,0
8863,"{C And } probably a good, {F uh, } student teacher ratio and things. /",0
8864,"{D Well, } [ I, + I ] was wondering what, if you all  were to get a pet, like if you were to move into an apartment  /",0
8865,"{C or } a house somewhere,  what would you get? /",0
8866,{C So } do you have a car? /,0
8867,Do you have a car? /,0
8868,"# {D So, } [ wha-, + # what ] do you have? /",0
8869,"[ D-, + ]  {C so } you bought a Pontiac? /",0
8870,"[ wha-, +   # how ] old is the car? /",0
8871,"{F Oh, } really? /",0
8872,What about yourself? /,0
8873,A concern of yours right now. /,0
8874,"[ Are, + are ] they living independently, right now? /",0
8875,Have you looked at any homes for them or  talked to them about that? /,0
8876,You must feel real good about that. /,0
8877,"{D So, } who's your, {F uh, } favorite team? /",0
8878,Who do you think?  /,1
8879,"The Dallas Cowgirls,  {F huh. } /",0
8880,"{D So, } [ I don't, + I don't ] even know who your  favorite team is, {D actually. } /",0
8881,Has Herschel Walker done much for them? /,0
8882,"{D Well, } who's the running,  /",0
8883,"is it Sammy Smith,  /",0
8884,"[  Did he, + did he ]  actually play in the Pro Bowl.  /",0
8885,"Who else is, {F uh, }  {F oh } - /",0
8886,How did they end up this year?  /,0
8887,"[ Did they, + did they ]  make it to the play-offs at all? /",0
8888,"Kind of like the cowboys,  {F huh. } /",0
8889,"{F Um, } who is it, Michael Irvin -- /",0
8890,"it was his shoulder, wasn't it, <laughter> that he had the problems with? /",0
8891,Thirty day notice for what? /,0
8892,"{D So } other than the Vikings, who do you like? /",0
8893,Remember Jim Hart?  /,1
8894,Back when they were in Saint Louis? /,0
8895,Again. /,0
8896,"What are they going up to, thirty bucks or something? /",0
8897,{C So } now the tickets even got lower than the  lowest one last year. /,0
8898,You think so? /,0
8899,Really? /,0
8900,{C So } is it just women that go there? /,0
8901,Really?  /,0
8902,Do they have a pool  /,0
8903,"{C So } you don't really feel like you're really  working that hard, do you? /",0
8904,When you're in the water? /,0
8905,"# [ Like wat-, # +",0
8906,"{C So, } how often do find yourself going?  /",0
8907,"{F Um, }  [ on a, +  if you're doing it on a ] regular basis, how often do you go? /",0
8908,Really? /,0
8909,"{F Uh, } did you ever go to Texins at all  when you were working for T I?  /",0
8910,Did you --,0
8911,"I guess then the water aerobics would be  probably the best thing for you, wouldn't it? /",0
8912,What if you're already on one?  /,0
8913,What?  /,0
8914,A diet? /,0
8915,"{E I mean, } when you go in there,  they wouldn't make you do theirs.  Would they? /",0
8916,# {C But } they have packages #  where they just offer the exercise program.  /,0
8917,Is that what you're saying? /,0
8918,"Which one do you feel is better, since you use them both? /",0
8919,"{F Oh, } really? /",0
8920,"{F Uh, } {D so, } Jack, what type of music do you like? /",0
8921,How about popular music? /,0
8922,"{F Oh, } really? /",0
8923,Yes? /,0
8924,Yeah? /,0
8925,Oldies or what? /,0
8926,"{F Oh, } does it?  /",0
8927,{D well } what do you think? /,0
8928,"[ I, + I ] imagine [ his, + his ]  opinion is a little bit towards the one # there, #",0
8929,They encourage it? /,0
8930,Does he got them locked up all the time  too? #  /,1
8931,Do you have any pets? /,0
8932,{C But } not cats. /,0
8933,"{F Oh, } really? /",0
8934,Everyday? /,0
8935,"{C So, } you don't have anything right now? /",0
8936,"{F Oh, } except the kid,  /",0
8937,"<Breathing>, an eel? /",0
8938,"what did they do, everyone come around and watch them. /",0
8939,"we were wondering if [ they, + {F uh, } they ] had  any special law for the horses in Central Park. /",0
8940,"[ are they, +  {F um, }  just what  you call it,  are they ] breed cats or anything  /",0
8941,They're both females? /,0
8942,# Did you? # /,0
8943,"you know what I'm saying,  /",1
8944,"[ {C and, } + {C and } ] [ they, + <talking>  Singapore, ]  is it like that?  /",0
8945,"[ you  know, +  you know ] what I mean. /",1
